iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
125	0.7851448655128479	0.609375	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
126	0.6726172566413879	0.69921875	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
127	0.6866294741630554	0.66015625	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
128	0.6907877922058105	0.68359375	137603	0.27734375	max		256		1	128	False			0.001	8	100	36			mlp	True
129	0.7134968638420105	0.65234375	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
130	0.6909324526786804	0.69140625	137603	0.28515625	max		256		1	128	False			0.001	8	100	36			mlp	True
131	0.7251319289207458	0.67578125	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
132	0.6621569991111755	0.68359375	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
133	0.7016971111297607	0.6328125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
134	0.6798761487007141	0.65234375	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
135	0.7506206631660461	0.64453125	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
136	0.6838488578796387	0.69921875	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
137	0.6811746954917908	0.703125	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
138	0.7738025188446045	0.62109375	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
139	0.6755040884017944	0.66796875	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
140	0.6160726547241211	0.7265625	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
141	0.7357760071754456	0.6328125	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
142	0.6676860451698303	0.69140625	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
143	0.6803061366081238	0.68359375	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
144	0.6585254669189453	0.68359375	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
145	0.6974101662635803	0.65234375	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
146	0.6962087154388428	0.6640625	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
147	0.656108021736145	0.7265625	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
148	0.7169971466064453	0.67578125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
149	0.666187584400177	0.7109375	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
150	0.6422219276428223	0.73828125	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
151	0.6742194294929504	0.67578125	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
152	0.6577359437942505	0.72265625	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
153	0.5958545207977295	0.74609375	137603	0.28515625	max		256		1	128	False			0.001	8	100	36			mlp	True
154	0.6284365653991699	0.7109375	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
155	0.6142755150794983	0.734375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
156	0.7357152700424194	0.66015625	137603	0.26171875	max		256		1	128	False			0.001	8	100	36			mlp	True
157	0.6456590890884399	0.70703125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
158	0.6752997040748596	0.671875	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
159	0.6788352727890015	0.703125	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
160	0.6631308794021606	0.66796875	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
161	0.6475814580917358	0.6796875	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
162	0.6957935690879822	0.70703125	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
163	0.6549667716026306	0.69140625	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
164	0.6655932664871216	0.69921875	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
165	0.6947706937789917	0.6875	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
166	0.6581925749778748	0.66796875	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
167	0.6449180841445923	0.703125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
168	0.5925499796867371	0.72265625	137603	0.33203125	max		256		1	128	False			0.001	8	100	36			mlp	True
169	0.6644072532653809	0.70703125	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
170	0.6698283553123474	0.6640625	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
171	0.6654914617538452	0.65234375	137603	0.27734375	max		256		1	128	False			0.001	8	100	36			mlp	True
172	0.6374516487121582	0.71484375	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
173	0.6060968637466431	0.73828125	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
174	0.6600397825241089	0.69140625	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
175	0.5961377024650574	0.7421875	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
176	0.6886969804763794	0.64453125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
177	0.6619568467140198	0.703125	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
178	0.6937636733055115	0.6796875	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
179	0.6337947845458984	0.7109375	137603	0.27734375	max		256		1	128	False			0.001	8	100	36			mlp	True
180	0.6809060573577881	0.6484375	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
181	0.6354801058769226	0.70703125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
182	0.6430513858795166	0.71484375	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
183	0.6608925461769104	0.7109375	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
184	0.6911983489990234	0.66015625	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
185	0.6407928466796875	0.70703125	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
186	0.6174720525741577	0.70703125	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
187	0.6586228013038635	0.703125	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
188	0.6087552905082703	0.73828125	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
189	0.6578244566917419	0.73046875	137603	0.33203125	max		256		1	128	False			0.001	8	100	36			mlp	True
190	0.6614062190055847	0.671875	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
191	0.6590738892555237	0.65234375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
192	0.6896840929985046	0.6640625	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
193	0.7125981450080872	0.640625	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
194	0.5826436877250671	0.77734375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
195	0.6383139491081238	0.69140625	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
196	0.6295443177223206	0.73828125	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
197	0.646727442741394	0.703125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
198	0.5719576478004456	0.75390625	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
199	0.6246313452720642	0.703125	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
200	0.6513983607292175	0.69921875	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
201	0.6508511304855347	0.68359375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
202	0.5661708116531372	0.75390625	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
203	0.5839815735816956	0.75390625	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
204	0.5202884674072266	0.8046875	137603	0.27734375	max		256		1	128	False			0.001	8	100	36			mlp	True
205	0.5925268530845642	0.70703125	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
206	0.6222097873687744	0.67578125	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
207	0.6377444863319397	0.71875	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
208	0.5977598428726196	0.703125	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
209	0.6610000729560852	0.703125	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
210	0.5874804258346558	0.75390625	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
211	0.6337592601776123	0.69140625	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
212	0.6168907284736633	0.7109375	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
213	0.6584440469741821	0.734375	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
214	0.5793493986129761	0.73046875	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
215	0.5967340469360352	0.72265625	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
216	0.6774768233299255	0.66796875	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
217	0.606107234954834	0.7421875	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
218	0.6130444407463074	0.71484375	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
219	0.5820744633674622	0.75390625	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
220	0.5487759113311768	0.76171875	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
221	0.5783262848854065	0.734375	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
222	0.572986364364624	0.75	137603	0.33203125	max		256		1	128	False			0.001	8	100	36			mlp	True
223	0.5655832290649414	0.734375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
224	0.6589018106460571	0.6953125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
