iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
55	0.6470695734024048	0.625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
56	0.6257274746894836	0.6484375	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
57	0.6359866857528687	0.64453125	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
58	0.641288161277771	0.65625	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
59	0.61809241771698	0.734375	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
60	0.6146782636642456	0.72265625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
61	0.6090984344482422	0.71484375	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
62	0.6060034036636353	0.67578125	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
63	0.5938984751701355	0.7109375	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
64	0.5935332775115967	0.734375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
65	0.5901013612747192	0.703125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
66	0.5869452357292175	0.67578125	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
67	0.568044126033783	0.7578125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
68	0.5915196537971497	0.71875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
69	0.5582441091537476	0.71875	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
70	0.5775536894798279	0.64453125	76546	0.453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
71	0.5557270050048828	0.7109375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
72	0.584039032459259	0.69921875	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
73	0.5299112200737	0.78125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
74	0.5536773800849915	0.6875	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
75	0.5468332171440125	0.6875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
76	0.5797562003135681	0.734375	76546	0.453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
77	0.5146582722663879	0.77734375	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
78	0.539672315120697	0.75390625	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
79	0.5579314827919006	0.7109375	76546	0.44921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
80	0.5603012442588806	0.7109375	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
81	0.5200598239898682	0.75390625	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
82	0.5061458349227905	0.75	76546	0.43359375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
83	0.5758266448974609	0.73046875	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
84	0.5480618476867676	0.703125	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
85	0.4990958869457245	0.74609375	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
86	0.5225990414619446	0.77734375	76546	0.453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
87	0.5666765570640564	0.71484375	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
88	0.5919879674911499	0.640625	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
89	0.5858720541000366	0.64453125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
90	0.47840678691864014	0.77734375	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
91	0.5428923964500427	0.75390625	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
92	0.5542262196540833	0.7578125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
93	0.5130754113197327	0.734375	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
94	0.5382512807846069	0.69140625	76546	0.453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
95	0.562199056148529	0.73046875	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
96	0.5329297184944153	0.73828125	76546	0.44921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
97	0.5098609328269958	0.7265625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
98	0.5607160925865173	0.66015625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
99	0.48420146107673645	0.76171875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
100	0.5428133010864258	0.76953125	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
101	0.5143311619758606	0.76171875	76546	0.4296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
102	0.5127730965614319	0.7890625	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
103	0.531283974647522	0.69921875	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
104	0.5184450149536133	0.7421875	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
105	0.47216930985450745	0.7890625	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
106	0.47650548815727234	0.79296875	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
107	0.5192828178405762	0.7578125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
108	0.48403728008270264	0.7890625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
109	0.5452986359596252	0.6640625	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
110	0.49852246046066284	0.7578125	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
111	0.5180526971817017	0.74609375	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
112	0.48846057057380676	0.78125	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
113	0.46393775939941406	0.79296875	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
114	0.5159248113632202	0.70703125	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
115	0.5159610509872437	0.75390625	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
116	0.5378455519676208	0.73046875	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
117	0.4629494547843933	0.80859375	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
