iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
56	0.6437916159629822	0.61328125	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
57	0.6013164520263672	0.69921875	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
58	0.6309263110160828	0.62109375	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
59	0.6029167771339417	0.6328125	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
60	0.5775516629219055	0.7578125	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
61	0.6524616479873657	0.609375	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
62	0.5957417488098145	0.69921875	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
63	0.5760712623596191	0.7265625	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
64	0.6301937699317932	0.60546875	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
65	0.5755898952484131	0.6953125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
66	0.5753345489501953	0.7265625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
67	0.6011200547218323	0.703125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
68	0.5906777381896973	0.69921875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
69	0.5592113137245178	0.71875	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
70	0.5326810479164124	0.75390625	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
71	0.5412455797195435	0.76171875	76546	0.43359375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
72	0.5840083956718445	0.69140625	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
73	0.5581973791122437	0.72265625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
74	0.5696814060211182	0.74609375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
75	0.579246461391449	0.71484375	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
76	0.5339788794517517	0.7421875	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
77	0.5405562520027161	0.73046875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
78	0.5723514556884766	0.70703125	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
79	0.538201093673706	0.7265625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
80	0.5573998689651489	0.7421875	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
81	0.5567805171012878	0.70703125	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
82	0.5969476103782654	0.66796875	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
83	0.5187848806381226	0.76953125	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
84	0.6009008288383484	0.69921875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
85	0.45895615220069885	0.8125	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
86	0.5659751892089844	0.671875	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
87	0.5517820715904236	0.6796875	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
88	0.6016248464584351	0.6875	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
89	0.5472602248191833	0.73828125	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
90	0.5292546153068542	0.74609375	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
91	0.5070831775665283	0.734375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
92	0.5051097869873047	0.73828125	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
93	0.5014206171035767	0.76953125	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
94	0.5406388640403748	0.73046875	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
