iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
55	1.0434045791625977	0.4296875	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
56	1.032789707183838	0.43359375	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
57	1.0448267459869385	0.3359375	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
58	1.017787218093872	0.484375	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
59	0.9778586030006409	0.5390625	256899	0.2890625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
60	1.0900341272354126	0.3828125	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
61	0.9904552102088928	0.5	256899	0.2890625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
62	0.994730532169342	0.49609375	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
63	1.0772008895874023	0.34765625	256899	0.2890625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
64	1.0068577527999878	0.45703125	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
65	1.0152709484100342	0.4453125	256899	0.265625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
66	1.0164215564727783	0.4296875	256899	0.2890625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
67	0.9891528487205505	0.515625	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
68	1.011544108390808	0.44140625	256899	0.328125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
69	0.9942028522491455	0.484375	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
70	0.9884591102600098	0.4765625	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
71	1.0002434253692627	0.46484375	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
72	0.9267429113388062	0.51953125	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
73	0.931025505065918	0.54296875	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
74	0.9663978219032288	0.51171875	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
75	0.9146036505699158	0.53125	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
76	0.9842140078544617	0.46484375	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
77	0.9391951560974121	0.53125	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
78	0.9322653412818909	0.53125	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
79	0.9669833183288574	0.5	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
80	0.9558840990066528	0.58203125	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
81	1.0258129835128784	0.46875	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
82	0.9400804042816162	0.47265625	256899	0.328125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
83	0.9254937171936035	0.5390625	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
84	0.9523739218711853	0.50390625	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
85	1.0030721426010132	0.41796875	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
86	0.9072020053863525	0.5078125	256899	0.28125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
87	0.9920909404754639	0.484375	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
88	0.8863313794136047	0.5546875	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
89	0.9348852634429932	0.48046875	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
90	0.9185059070587158	0.53125	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
91	0.8627029657363892	0.5625	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
92	0.9592512845993042	0.5078125	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
93	0.9265057444572449	0.49609375	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
94	0.9385693073272705	0.47265625	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
95	0.9554234147071838	0.48046875	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
96	0.9436068534851074	0.5234375	256899	0.2890625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
97	0.9540296792984009	0.484375	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
98	0.983454167842865	0.4609375	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
99	0.8547048568725586	0.55859375	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
100	0.9611961245536804	0.4765625	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
101	0.9119130969047546	0.54296875	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
102	0.9419077634811401	0.49609375	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
103	0.9653811454772949	0.5	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
104	0.9300249814987183	0.48046875	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
105	0.8799419403076172	0.5546875	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
106	0.9640713930130005	0.50390625	256899	0.28125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
107	0.9356107711791992	0.546875	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
108	0.8795686960220337	0.53515625	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
109	0.8864535093307495	0.5234375	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
110	0.8927033543586731	0.5390625	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
111	0.9071144461631775	0.546875	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
112	0.8891385197639465	0.5	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
113	0.9156805872917175	0.54296875	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
114	0.8490063548088074	0.57421875	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
